condition_type,year,setting,condition_id,condition_name,claims,beneficiaries,payment_amount,denominator_beneficiaries,prevalence
primary_diagnosis_ccs,2009,carrier,160,Calculus of urinary tract,4181,3794,430700.0,,
primary_diagnosis_ccs,2009,carrier,11,Cancer of head and neck,2149,1789,427270.0,,
primary_diagnosis_ccs,2009,carrier,230,Fracture of lower limb,4766,4347,420630.0,,
primary_diagnosis_ccs,2009,carrier,105,Conduction disorders,7177,6452,401680.0,,
primary_diagnosis_ccs,2009,carrier,239,Superficial injury; contusion,5851,5536,397600.0,,
primary_diagnosis_ccs,2009,carrier,112,Transient cerebral ischemia,3667,3375,395560.0,,
primary_diagnosis_ccs,2009,carrier,15,Cancer of rectum and anus,2228,1765,392860.0,,
primary_diagnosis_ccs,2009,carrier,118,Phlebitis; thrombophlebitis and thromboembolism,6327,5653,389580.0,,
primary_diagnosis_ccs,2009,carrier,238,Complications of surgical procedures or medical care,3595,3309,387580.0,,
primary_diagnosis_ccs,2009,carrier,40,Multiple myeloma,2315,1845,384480.0,,
primary_diagnosis_ccs,2009,carrier,97,Peri-; endo-; and myocarditis; cardiomyopathy (except that caused by tuberculosis or sexually transmitted disease),3743,3461,375320.0,,
primary_diagnosis_ccs,2009,carrier,39,Leukemias,2789,2300,370280.0,,
primary_diagnosis_ccs,2009,carrier,246,Fever of unknown origin,4094,3783,368550.0,,
primary_diagnosis_ccs,2009,carrier,125,Acute bronchitis,6469,6097,368070.0,,
primary_diagnosis_ccs,2009,carrier,63,Diseases of white blood cells,2562,2391,367140.0,,
primary_diagnosis_ccs,2009,carrier,145,Intestinal obstruction without hernia,3059,2793,366820.0,,
primary_diagnosis_ccs,2009,carrier,90,Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease),5884,5533,364910.0,,
primary_diagnosis_ccs,2009,carrier,208,Acquired foot deformities,3776,3563,349000.0,,
primary_diagnosis_ccs,2009,carrier,198,Other inflammatory condition of skin,4893,4480,346330.0,,
primary_diagnosis_ccs,2009,carrier,81,Other hereditary and degenerative nervous system conditions,3178,3007,336850.0,,
primary_diagnosis_ccs,2009,carrier,175,Other female genital disorders,3166,3005,323620.0,,
primary_diagnosis_ccs,2009,carrier,651,Anxiety disorders,4846,4314,311830.0,,
primary_diagnosis_ccs,2009,carrier,236,Open wounds of extremities,3542,3329,299090.0,,
primary_diagnosis_ccs,2009,carrier,62,Coagulation and hemorrhagic disorders,5054,4484,291000.0,,
primary_diagnosis_ccs,2009,carrier,103,Pulmonary heart disease,3386,3119,288690.0,,
primary_diagnosis_ccs,2009,carrier,51,Other endocrine disorders,3923,3632,288490.0,,
primary_diagnosis_ccs,2009,carrier,52,Nutritional deficiencies,6129,5663,288350.0,,
primary_diagnosis_ccs,2009,carrier,104,Other and ill-defined heart disease,4832,4511,277950.0,,
primary_diagnosis_ccs,2009,carrier,162,Other diseases of bladder and urethra,2667,2561,268900.0,,
primary_diagnosis_ccs,2009,carrier,173,Menopausal disorders,4123,3925,258150.0,,
primary_diagnosis_ccs,2009,carrier,27,Cancer of ovary,1587,1302,239060.0,,
primary_diagnosis_ccs,2009,carrier,235,Open wounds of head; neck; and trunk,2006,1934,238750.0,,
primary_diagnosis_ccs,2009,carrier,119,Varicose veins of lower extremity,2025,1908,232560.0,,
primary_diagnosis_ccs,2009,carrier,111,Other and ill-defined cerebrovascular disease,2191,2112,229000.0,,
primary_diagnosis_ccs,2009,carrier,89,Blindness and vision defects,2956,2882,226920.0,,
primary_diagnosis_ccs,2009,carrier,170,Prolapse of female genital organs,1893,1794,217110.0,,
primary_diagnosis_ccs,2009,carrier,79,Parkinson`s disease,2764,2561,209030.0,,
primary_diagnosis_ccs,2009,carrier,17,Cancer of pancreas,1271,1031,208350.0,,
primary_diagnosis_ccs,2009,carrier,152,Pancreatic disorders (not diabetes),1747,1620,207480.0,,
primary_diagnosis_ccs,2009,carrier,201,Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease),1828,1654,206960.0,,
primary_diagnosis_ccs,2009,carrier,113,Late effects of cerebrovascular disease,2068,1926,204110.0,,
primary_diagnosis_ccs,2009,carrier,7,Viral infection,3232,3098,204020.0,,
primary_diagnosis_ccs,2009,carrier,22,Melanomas of skin,1362,1251,201080.0,,
primary_diagnosis_ccs,2009,carrier,107,Cardiac arrest and ventricular fibrillation,1051,990,200360.0,,
primary_diagnosis_ccs,2009,carrier,121,Other diseases of veins and lymphatics,1998,1918,196700.0,,
primary_diagnosis_ccs,2009,carrier,209,Other acquired deformities,1333,1262,188850.0,,
primary_diagnosis_ccs,2009,carrier,207,Pathological fracture,1345,1288,184130.0,,
primary_diagnosis_ccs,2009,carrier,33,Cancer of kidney and renal pelvis,1291,1108,176850.0,,
primary_diagnosis_ccs,2009,carrier,650,Adjustment disorders,2730,2459,174720.0,,
primary_diagnosis_ccs,2009,carrier,154,Noninfectious gastroenteritis,1961,1910,173100.0,,
primary_diagnosis_ccs,2009,carrier,141,Other disorders of stomach and duodenum,1504,1446,171790.0,,
primary_diagnosis_ccs,2009,carrier,233,Intracranial injury,1418,1331,170000.0,,
primary_diagnosis_ccs,2009,carrier,25,Cancer of uterus,1042,818,164110.0,,
primary_diagnosis_ccs,2009,carrier,12,Cancer of esophagus,967,795,163400.0,,
primary_diagnosis_ccs,2009,carrier,92,Otitis media and related conditions,2255,2186,158630.0,,
primary_diagnosis_ccs,2009,carrier,254,Rehabilitation care; fitting of prostheses; and adjustment of devices,2820,2603,158160.0,,
primary_diagnosis_ccs,2009,carrier,80,Multiple sclerosis,1245,1133,146140.0,,
primary_diagnosis_ccs,2009,carrier,3,Bacterial infection; unspecified site,1326,1265,143040.0,,
primary_diagnosis_ccs,2009,carrier,166,Other male genital disorders,1900,1832,140870.0,,
primary_diagnosis_ccs,2009,carrier,82,Paralysis,1206,1125,139900.0,,
primary_diagnosis_ccs,2009,carrier,144,Regional enteritis and ulcerative colitis,1261,1197,136800.0,,
primary_diagnosis_ccs,2009,carrier,249,Shock,730,690,134600.0,,
primary_diagnosis_ccs,2009,carrier,13,Cancer of stomach,709,612,134150.0,,
primary_diagnosis_ccs,2009,carrier,135,Intestinal infection,1402,1348,132400.0,,
primary_diagnosis_ccs,2009,carrier,129,Aspiration pneumonitis; food/vomitus,1079,1007,125080.0,,
primary_diagnosis_ccs,2009,carrier,147,Anal and rectal conditions,1097,1061,121640.0,,
primary_diagnosis_ccs,2009,carrier,120,Hemorrhoids,1202,1171,120280.0,,
primary_diagnosis_ccs,2009,carrier,248,Gangrene,736,682,117230.0,,
primary_diagnosis_ccs,2009,carrier,54,Gout and other crystal arthropathies,2277,2191,116930.0,,
primary_diagnosis_ccs,2009,carrier,35,Cancer of brain and nervous system,658,574,114720.0,,
primary_diagnosis_ccs,2009,carrier,217,Other congenital anomalies,1145,1103,114400.0,,
primary_diagnosis_ccs,2009,carrier,116,Aortic and peripheral arterial embolism or thrombosis,654,630,113300.0,,
primary_diagnosis_ccs,2009,carrier,5,HIV infection,1339,1097,112510.0,,
primary_diagnosis_ccs,2009,carrier,661,Substance-related disorders,993,911,112390.0,,
primary_diagnosis_ccs,2009,carrier,247,Lymphadenitis,970,952,112330.0,,
primary_diagnosis_ccs,2009,carrier,21,Cancer of bone and connective tissue,618,553,112100.0,,
primary_diagnosis_ccs,2009,carrier,6,Hepatitis,1584,1491,108570.0,,
primary_diagnosis_ccs,2009,carrier,210,Systemic lupus erythematosus and connective tissue disorders,1456,1377,108520.0,,
primary_diagnosis_ccs,2009,carrier,242,Poisoning by other medications and drugs,1182,1144,102430.0,,
primary_diagnosis_ccs,2009,carrier,41,Cancer; other and unspecified primary,623,606,98980.0,,
primary_diagnosis_ccs,2009,carrier,139,Gastroduodenal ulcer (except hemorrhage),890,868,98430.0,,
primary_diagnosis_ccs,2009,carrier,213,Cardiac and circulatory congenital anomalies,776,764,95720.0,,
primary_diagnosis_ccs,2009,carrier,234,Crushing injury or internal injury,505,493,90420.0,,
primary_diagnosis_ccs,2009,carrier,660,Alcohol-related disorders,911,842,88780.0,,
primary_diagnosis_ccs,2009,carrier,unmapped,Invalid code format,370,348,87590.0,,
primary_diagnosis_ccs,2009,carrier,168,Inflammatory diseases of female pelvic organs,1266,1239,85560.0,,
primary_diagnosis_ccs,2009,carrier,18,Cancer of other GI organs; peritoneum,547,492,85120.0,,
primary_diagnosis_ccs,2009,carrier,137,Diseases of mouth; excluding dental,1056,1030,83490.0,,
primary_diagnosis_ccs,2009,carrier,43,Malignant neoplasm without specification of site,558,522,83320.0,,
primary_diagnosis_ccs,2009,carrier,670,Miscellaneous mental health disorders,1002,954,82520.0,,
primary_diagnosis_ccs,2009,carrier,16,Cancer of liver and intrahepatic bile duct,562,509,81320.0,,
primary_diagnosis_ccs,2009,carrier,165,Inflammatory conditions of male genital organs,1082,1056,68310.0,,
primary_diagnosis_ccs,2009,carrier,171,Menstrual disorders,692,665,60510.0,,
primary_diagnosis_ccs,2009,carrier,136,Disorders of teeth and jaw,857,833,58040.0,,
primary_diagnosis_ccs,2009,carrier,60,Acute posthemorrhagic anemia,517,504,56510.0,,
primary_diagnosis_ccs,2009,carrier,36,Cancer of thyroid,539,499,55180.0,,
primary_diagnosis_ccs,2009,carrier,26,Cancer of cervix,413,384,54550.0,,
primary_diagnosis_ccs,2009,carrier,148,Peritonitis and intestinal abscess,424,405,53830.0,,
primary_diagnosis_ccs,2009,carrier,64,Other hematologic conditions,739,713,53180.0,,
primary_diagnosis_ccs,2009,carrier,8,Other infections; including parasitic,757,731,51060.0,,
primary_diagnosis_ccs,2009,carrier,57,Immunity disorders,356,341,49750.0,,
primary_diagnosis_ccs,2009,carrier,142,Appendicitis and other appendiceal conditions,286,268,46830.0,,
primary_diagnosis_ccs,2009,carrier,46,Benign neoplasm of uterus,356,351,43650.0,,
primary_diagnosis_ccs,2009,carrier,28,Cancer of other female genital organs,310,291,42620.0,,
primary_diagnosis_ccs,2009,carrier,123,Influenza,519,513,42460.0,,
primary_diagnosis_ccs,2009,carrier,172,Ovarian cyst,424,416,41560.0,,
primary_diagnosis_ccs,2009,carrier,227,Spinal cord injury,250,242,37930.0,,
primary_diagnosis_ccs,2009,carrier,654,Developmental disorders,598,558,37060.0,,
primary_diagnosis_ccs,2009,carrier,156,Nephritis; nephrosis; renal sclerosis,374,365,35400.0,,
primary_diagnosis_ccs,2009,carrier,228,Skull and face fractures,378,373,34680.0,,
primary_diagnosis_ccs,2009,carrier,240,Burns,343,330,33390.0,,
primary_diagnosis_ccs,2009,carrier,37,Hodgkin`s disease,241,211,32180.0,,
primary_diagnosis_ccs,2009,carrier,663,Screening and history of mental health and substance abuse codes,450,447,30460.0,,
primary_diagnosis_ccs,2009,carrier,215,Genitourinary congenital anomalies,321,317,27530.0,,
primary_diagnosis_ccs,2009,carrier,61,Sickle cell anemia,277,228,27210.0,,
primary_diagnosis_ccs,2009,carrier,652,"Attention-deficit, conduct, and disruptive behavior disorders",309,298,26720.0,,
primary_diagnosis_ccs,2009,carrier,243,Poisoning by nonmedicinal substances,335,317,23390.0,,
primary_diagnosis_ccs,2009,carrier,255,Administrative/social admission,360,357,20940.0,,
primary_diagnosis_ccs,2009,carrier,34,Cancer of other urinary organs,136,131,19780.0,,
primary_diagnosis_ccs,2009,carrier,20,Cancer; other respiratory and intrathoracic,120,106,19320.0,,
primary_diagnosis_ccs,2009,carrier,2603,E Codes: Fall,137,137,18720.0,,
primary_diagnosis_ccs,2009,carrier,78,Other CNS infection and poliomyelitis,150,140,17450.0,,
primary_diagnosis_ccs,2009,carrier,214,Digestive congenital anomalies,139,138,17370.0,,
primary_diagnosis_ccs,2009,carrier,656,"Impulse control disorders, NEC",249,234,17100.0,,
primary_diagnosis_ccs,2009,carrier,76,Meningitis (except that caused by tuberculosis or sexually transmitted disease),155,148,16850.0,,
primary_diagnosis_ccs,2009,carrier,658,Personality disorders,182,169,14140.0,,
primary_diagnosis_ccs,2009,carrier,132,Lung disease due to external agents,145,145,12260.0,,
primary_diagnosis_ccs,2009,carrier,9,Sexually transmitted infections (not HIV or hepatitis),170,168,11220.0,,
primary_diagnosis_ccs,2009,carrier,195,Other complications of birth; puerperium affecting management of mother,126,120,10900.0,,
primary_diagnosis_ccs,2009,carrier,124,Acute and chronic tonsillitis,134,131,10550.0,,
primary_diagnosis_ccs,2009,carrier,216,Nervous system congenital anomalies,123,119,10330.0,,
primary_diagnosis_ccs,2009,carrier,181,Other complications of pregnancy,100,98,9760.0,,
primary_diagnosis_ccs,2009,carrier,196,Other pregnancy and delivery including normal,105,99,9750.0,,
primary_diagnosis_ccs,2009,carrier,77,Encephalitis (except that caused by tuberculosis or sexually transmitted disease),90,90,9590.0,,
primary_diagnosis_ccs,2009,carrier,169,Endometriosis,40,39,8540.0,,
primary_diagnosis_ccs,2009,carrier,241,Poisoning by psychotropic agents,72,70,7320.0,,
primary_diagnosis_ccs,2009,carrier,30,Cancer of testis,52,48,6940.0,,
primary_diagnosis_ccs,2009,carrier,655,"Disorders usually diagnosed in infancy, childhood, or adolescence",137,127,6740.0,,
primary_diagnosis_ccs,2009,carrier,1,Tuberculosis,112,108,6060.0,,
primary_diagnosis_ccs,2009,carrier,176,Contraceptive and procreative management,165,162,5190.0,,
primary_diagnosis_ccs,2009,carrier,224,Other perinatal conditions,43,43,4490.0,,
primary_diagnosis_ccs,2009,carrier,56,Cystic fibrosis,59,51,4470.0,,
primary_diagnosis_ccs,2009,carrier,2617,E Codes: Adverse effects of medical drugs,43,43,3910.0,,
primary_diagnosis_ccs,2009,carrier,183,Hypertension complicating pregnancy; childbirth and the puerperium,19,19,3080.0,,
primary_diagnosis_ccs,2009,carrier,662,Suicide and intentional self-inflicted injury,26,26,3060.0,,
primary_diagnosis_ccs,2009,carrier,unmapped,Missing primary diagnosis,38,37,2940.0,,
primary_diagnosis_ccs,2009,carrier,184,Early or threatened labor,10,9,2500.0,,
primary_diagnosis_ccs,2009,carrier,221,Respiratory distress syndrome,13,13,2000.0,,
primary_diagnosis_ccs,2009,carrier,182,Hemorrhage during pregnancy; abruptio placenta; placenta previa,23,22,1880.0,,
primary_diagnosis_ccs,2009,carrier,31,Cancer of other male genital organs,31,30,1750.0,,
primary_diagnosis_ccs,2009,carrier,2611,E Codes: Natural/environment,17,17,1750.0,,
primary_diagnosis_ccs,2009,carrier,220,Intrauterine hypoxia and birth asphyxia,10,9,1710.0,,
primary_diagnosis_ccs,2009,carrier,223,Birth trauma,14,14,1590.0,,
primary_diagnosis_ccs,2009,carrier,2616,E Codes: Adverse effects of medical care,2,2,1350.0,,
primary_diagnosis_ccs,2009,carrier,189,Previous C-section,10,8,1220.0,,
primary_diagnosis_ccs,2009,carrier,186,Diabetes or abnormal glucose tolerance complicating pregnancy; childbirth; or the puerperium,19,17,1100.0,,
primary_diagnosis_ccs,2009,carrier,2607,e codes: motor vehicle traffic (mvt),10,10,970.0,,
primary_diagnosis_ccs,2009,carrier,188,Fetopelvic disproportion; obstruction,3,3,840.0,,
primary_diagnosis_ccs,2009,carrier,190,Fetal distress and abnormal forces of labor,3,3,810.0,,
primary_diagnosis_ccs,2009,carrier,174,Female infertility,9,9,630.0,,
primary_diagnosis_ccs,2009,carrier,193,OB-related trauma to perineum and vulva,2,2,610.0,,
primary_diagnosis_ccs,2009,carrier,2618,E Codes: Other specified and classifiable,4,4,570.0,,
primary_diagnosis_ccs,2009,carrier,179,Postabortion complications,8,8,540.0,,
primary_diagnosis_ccs,2009,carrier,177,Spontaneous abortion,7,7,520.0,,
primary_diagnosis_ccs,2009,carrier,2619,e codes: other specified- nec,2,2,400.0,,
primary_diagnosis_ccs,2009,carrier,191,Polyhydramnios and other problems of amniotic cavity,4,4,370.0,,
primary_diagnosis_ccs,2009,carrier,178,Induced abortion,7,7,320.0,,
primary_diagnosis_ccs,2009,carrier,2613,E Codes: Poisoning,5,5,210.0,,
primary_diagnosis_ccs,2009,carrier,180,Ectopic pregnancy,3,3,190.0,,
primary_diagnosis_ccs,2009,carrier,219,Short gestation; low birth weight; and fetal growth retardation,1,1,170.0,,
primary_diagnosis_ccs,2009,carrier,2620,E Codes: Unspecified,4,4,150.0,,
primary_diagnosis_ccs,2009,carrier,185,Prolonged pregnancy,2,1,100.0,,
primary_diagnosis_ccs,2009,carrier,187,Malposition; malpresentation,3,3,100.0,,
primary_diagnosis_ccs,2009,carrier,2621,E Codes: Place of occurrence,1,1,90.0,,
primary_diagnosis_ccs,2009,carrier,2606,E Codes: Machinery,1,1,60.0,,
primary_diagnosis_ccs,2009,carrier,2614,E Codes: Struck by- against,2,2,50.0,,
primary_diagnosis_ccs,2009,carrier,218,Liveborn,1,1,50.0,,
primary_diagnosis_ccs,2009,carrier,2604,E Codes: Fire/burn,1,1,20.0,,
primary_diagnosis_ccs,2009,carrier,2610,e codes: transport- not mvt,1,1,0.0,,
primary_diagnosis_ccs,2009,inpatient,2,Septicemia (except in labor),933,913,14081290.0,,
primary_diagnosis_ccs,2009,inpatient,254,Rehabilitation care; fitting of prostheses; and adjustment of devices,750,742,11726400.0,,
primary_diagnosis_ccs,2009,inpatient,101,Coronary atherosclerosis and other heart disease,775,768,10499530.0,,
primary_diagnosis_ccs,2009,inpatient,108,Congestive heart failure; nonhypertensive,1250,1211,10369900.0,,
primary_diagnosis_ccs,2009,inpatient,203,Osteoarthritis,905,892,10286600.0,,
primary_diagnosis_ccs,2009,inpatient,237,Complication of device; implant or graft,656,643,9386700.0,,
primary_diagnosis_ccs,2009,inpatient,122,Pneumonia (except that caused by tuberculosis or sexually transmitted disease),1143,1116,8829300.0,,
primary_diagnosis_ccs,2009,inpatient,100,Acute myocardial infarction,580,573,7738400.0,,
primary_diagnosis_ccs,2009,inpatient,131,Respiratory failure; insufficiency; arrest (adult),423,419,7379000.0,,
primary_diagnosis_ccs,2009,inpatient,106,Cardiac dysrhythmias,893,881,7378750.0,,
primary_diagnosis_ccs,2009,inpatient,109,Acute cerebrovascular disease,631,622,5934000.0,,
primary_diagnosis_ccs,2009,inpatient,205,Spondylosis; intervertebral disc disorders; other back problems,475,474,5205800.0,,
primary_diagnosis_ccs,2009,inpatient,226,Fracture of neck of femur (hip),429,424,5036400.0,,
primary_diagnosis_ccs,2009,inpatient,127,Chronic obstructive pulmonary disease and bronchiectasis,782,755,5003240.0,,
primary_diagnosis_ccs,2009,inpatient,238,Complications of surgical procedures or medical care,402,398,4513400.0,,
primary_diagnosis_ccs,2009,inpatient,96,Heart valve disorders,124,124,4329000.0,,
primary_diagnosis_ccs,2009,inpatient,157,Acute and unspecified renal failure,438,436,3505200.0,,
primary_diagnosis_ccs,2009,inpatient,159,Urinary tract infections,612,603,3480200.0,,
primary_diagnosis_ccs,2009,inpatient,129,Aspiration pneumonitis; food/vomitus,261,261,3345500.0,,
primary_diagnosis_ccs,2009,inpatient,50,Diabetes mellitus with complications,348,343,3207590.0,,
primary_diagnosis_ccs,2009,inpatient,145,Intestinal obstruction without hernia,354,353,3131000.0,,
